එදා,0
එදාමද,0
එදාවේල,0
එදින,0
එදිරිවාදිකමක,-1
එනතුරු,0
එන්,0
එන්ගලන්තයේ,0
එන්ජීඕ,0
එන්නැති,-1
එපා,-1
එපාඋනා,-1
එපාකරපු,-1
එපාකරවන්න,-1
එපාමයි,-1
එපාය,0
එපායැ,-1
එපාර,0
එපාවිය,-1
එපාවුනා,-1
එපාවූ,-1
එපාවෙලාලු,-1
එපැයි,-1
එපිට,0
එපින්වන්ත,1
එපෝ,-1
එබදු,0
එම,0
එමගින්,0
එමිරේට්,0
එමෙන්ම,0
එම්,0
එම්බසි,0
එය,0
එයට,0
එයත්,0
එයද,0
එයයි,0
එයා,0
එයාගෙ,0
එයාගෙන්ම,0
එයාගෙම,0
එයාගේ,0
එයාට,0
එයාටත්,0
එයාටම,0
එයානේ,0
එයාම,0
එයාර්,0
එයාර්පෝට්,0
එයාල,0
එයාලගෙ,0
එයාලගෙන්,0
එයාලගේ,0
එයාලට,0
එයාලටත්,0
එයාලටම,0
එයාලව,0
එයාලා,0
එයාලාගේ,0
එයාව,0
එයින්,0
එයෙලා,0
එරිලයි,-1
එරෙහි,-1
එරෙහිබව,-1
එරෙහිව,-1
එරෙහිවනෙ,-1
එරෙහිවන්නට,-1
එරෙහිවී,-1
එරෙහිවෙන,-1
එරෙහිවෙන්න,-1
එල,1
එලවන,-1
එලවන්න,-1
එලවන්නෙත්,-1
එලවලා,-1
එලවළු,0
එලහරක්,-1
එලි,1
එලිකරනකොට,1
එලියට,0
එලෙස,0
එලෙසම,0
එලෙසයි,0
එලෝනව,-1
එල්,0
එල්ටීටීයත්,-1
එල්ලන්න,-1
එල්ලන්නම,-1
එල්ලපු,-1
එල්ලලම,-1
එල්ලලා,-1
එල්ලලාද,-1
එල්ලා,-1
එල්ලිලා,-1
එල්ලුම්,-1
එවකට,0
එවටත්,0
එවන්,0
එවා,0
එවැනි,0
එවිට,0
එවුන්,0
එවූවන්,0
එස,0
එසැණින්,1
එසැන,1
එසේ,0
එසේම,0
එස්,0
එහම,0
එහා,0
එහාට,0
එහි,0
එහෙ,0
එහෙකට,0
එහෙකටම,0
එහෙක්,0
එහෙට,0
එහෙත්,0
එහෙනම්,0
එහෙන්,0
එහෙම,0
එහෙමත්,0
එහෙම්ම,0
එහෙයියෙක්,0
එහෙවත්,0
එහේ,0
එහේට,0
එළ,1
එළම,1
එළවගත්තා,-1
එළවන,0
එළවනකම්,-1
එළවන්ඩ,-1
එළවලා,-1
එළවලු,0
එළවළු,0
එළවළුවක්ම,0
එළවා,-1
එළිකරනවා,-1
එළිකිරීම,-1
එළිමහනේ,0
එළිය,1
එළියට,0
එළියදුන්,1
එළියෙ,0
එළියේ,0
එළු,0
එළුවට,0
එළුවලු,0
එ්ක,0
ඒ,0
ඒක,0
ඒකක,0
ඒකකයක්,0
ඒකඟවම,1
ඒකට,0
ඒකටත්,0
ඒකටම,0
ඒකටයි,0
ඒකතමයි,1
ඒකත්,0
ඒකත්හරි,1
ඒකනම්,0
ඒකනේ,0
ඒකපුද්ගල,0
ඒකම,0
ඒකයි,0
ඒකරාශී,1
ඒකාකාරීබවෙන්,-1
ඒකාධිකාරය,-1
ඒකාධිපති,-1
ඒකාධිපතිත්වයේ,-1
ඒකාධිපතියෙක්,-1
ඒකාබද්ධ,1
ඒකීය,1
ඒකෙ,0
ඒකෙත්,0
ඒකෙනුත්,0
ඒකෙන්,0
ඒකේ,0
ඒක්,0
ඒක්කෙනෙක්,0
ඒගොල්ලන්ගෙන්,0
ඒගොල්ලන්ගේ,0
ඒගොල්ලොන්ට,0
ඒජන්සි,0
ඒජන්සියක,0
ඒජන්සියක්,0
ඒතකොට,0
ඒතටත්,0
ඒතන,0
ඒතුමාගේ,0
ඒත්තු,1
ඒදා,0
ඒමිනිසුන්,0
ඒයාල,0
ඒයි,0
ඒව,0
ඒවගෙන්,0
ඒවගේ,0
ඒවගේම,0
ඒවට,0
ඒවත්,0
ඒවයි,0
ඒවා,0
ඒවාගෙන්,0
ඒවාගේ,0
ඒවාගේම,0
ඒවාට,0
ඒවාටත්,0
ඒවාම,0
ඒවායින්,0
ඒවායේ,0
ඒසේ,0
ඓතිහාසික,1
ඔ,0
ඔක,0
ඔගොල්ලෝ,0
ඔච්චර,-1
ඔච්චරටම,-1
ඔච්චරම,-1
ඔඩුදුවන,-1
ඔඩුදුවනතුරු,-1
ඔඩුදුවන්නට,-1
ඔතන,0
ඔතනට,0
ඔතනව,0
ඔතනින්,0
ඔතාගෙන,0
ඔත්තු,-1
ඔත්පල,-1
ඔද්දල්,-1
ඔන්න,0
ඔපවත්,1
ඔප්පුකරගෙන,1
ඔබ,0
ඔබගැන,0
ඔබගෙන්,0
ඔබගේ,0
ඔබට,0
ඔබටත්,0
ඔබටද,0
ඔබටයි,0
ඔබතුම,0
ඔබතුමන්ට,0
ඔබතුමන්ලාට,0
ඔබතුමාව,0
ඔබතුමිය,0
ඔබතුමියට,0
ඔබත්,0
ඔබද,0
ඔබම,0
ඔබමට,0
ඔබමෙන්,0
ඔබයි,0
ඔබලට,0
ඔබලා,0
ඔබලාගේ,0
ඔබලාට,0
ඔබලාටත්,0
ඔබව,0
ඔබවත්,0
ඔබහරි,1
ඔබාමට,0
ඔබාමව,0
ඔබාමා,0
ඔබාමාගේ,0
ඔබාමාට,0
ඔබින්නෙ,1
ඔබෙ,0
ඔබෙන්,0
ඔබේ,0
ඔය,0
ඔයගේ,0
ඔයත්,0
ඔයයි,0
ඔයලෙගේ,0
ඔයවගෙ,0
ඔයවගේ,0
ඔයවිදියට,0
ඔයා,0
ඔයාගේ,0
ඔයාට,0
ඔයාටත්,0
ඔයාටයි,0
ඔයාද,0
ඔයාමඩුවට,0
ඔයාල,0
ඔයාලගේ,0
ඔයාලට,0
ඔයාලටත්,0
ඔයාලමයි,0
ඔයාලා,0
ඔයාලාගේ,0
ඔයිට,0
ඔයිල්,0
ඔරලෝසු,0
ඔරලෝසුව,0
ඔරවනවා,-1
ඔරේන්ජ්,0
ඔලමොට්ටල,-1
ඔලව්,0
ඔලිව්,0
ඔලුව,0
ඔලුවට,0
ඔලුවට්,0
ඔලුවෙ,0
ඔලුවෙන්,0
ඔලුවේ,0
ඔල්මාදේ,-1
ඔල්වරසන්,1
ඔව,0
ඔවදනක්,1
ඔවා,0
ඔවාට,0
ඔවැනි,0
ඔවු,1
ඔවුනට,0
ඔවුන්,0
ඔවුන්ගෙන්,0
ඔවුන්ගේ,0
ඔවුන්ට,0
ඔවුන්මයි,0
ඔවුන්ව,0
ඔවුහු,0
ඔව්,1
ඔස්ට්‍රේලියාව,0
ඔස්සේ,0
ඔහු,0
ඔහුගෙ,0
ඔහුගේ,0
ඔහුට,0
ඔහුත්,0
ඔහුයි,0
ඔහුව,0
ඔහෙට,0
ඔහෙලා,0
ඔහේ,0
ඔහොම,0
ඔහොමද,-1
ඔහොමම,-1
ඔහොම්මම,-1
ඔළුව,0
ඔළුවක්,0
ඔළුවට,0
ඔළුවත්,0
ඔළුවල,0
ඔළුවෙ,0
ඔළුවෙන්,0
ඔළුවේ,0
ඔෆිස්,0
ඔෆ්,0
ඕ,0
ඕක,0
ඕකට,0
ඕකත්,0
ඕකෙ,0
ඕකෙන්,0
ඕගොල්ලන්ගේ,0
ඕජස,-1
ඕණෑ,1
ඕන,1
ඕනත්,0
ඕනද,1
ඕනනම්,0
ඕනනේ,1
ඕනා,1
ඕනෑ,1
ඕනෑතරම්,1
ඕනෑනේ,1
ඕනෑලු,1
ඕනෑවෙලා,1
ඕනි,1
ඕනී,1
ඕනෙ,1
ඕනෙද,0
ඕනෙමයි,1
ඕනේ,1
ඕනේනෑ,-1
ඕන්නැති,-1
ඕපාදුප,-1
ඕපාදූප,-1
ඕමන්තෙට,0
ඕමාන්,0
ඕව,0
ඕවගේ,0
ඕවට,0
ඕවත්,0
ඕවා,0
ඕෂනිකා,0
ඕස්ට්,0
ඖෂධ,1
ඖෂධීය,1
ක,0
කකා,0
කකියනව,-1
කකියනවා,-1
කකුල,0
කකුලෙන්,0
කකුලේ,0
කකුල්,0
කකුළුවා,0
කග,0
කජ්ජක්ද,1
කට,0
කටකාර,-1
කටකාරයි,-1
කටට,0
කටත්,0
කටමැත,-1
කටයුතු,0
කටයුත්තට,0
කටවත්,0
කටවල්,0
කටවල්නෙ,0
කටවහ,-1
කටවහගෙන,-1
කටිටියකට,0
කටින්,0
කටීටීය,0
කටු,-1
කටුක,-1
කටුකන්නන්ගේ,-1
කටුකුරුන්ද,0
කටුගස්තොට,0
කටුගෙට,0
කටුගෙය,0
කටුගෙයක්,0
කටුගෙයත්,0
කටුගෙයි,0
කටුගේ,0
කටුගේත්,0
කටුණායක,0
කටුණායකට,0
කටුනායක,0
කටුනායකට,0
කටුනායකින්,0
කටුනායකෙන්ම,0
කටුවක්,-1
කටේ,0
කට්ට,-1
කට්ටඩියෝ,0
කට්ටය,0
කට්ටි,0
කට්ටිනේ,0
කට්ටිපනින,-1
කට්ටිය,0
කට්ටියකුත්,0
කට්ටියක්,0
කට්ටියගේ,0
කට්ටියට,0
කට්ටියත්,0
කට්ටියනම්,0
කට්ටියව,0
කට්ටියවත්,0
කඩ,0
කඩකිරීමේ,-1
කඩත්,0
කඩන,-1
කඩනකොට,-1
කඩනවා,-1
කඩන්න,-1
කඩමින්,-1
කඩයක්,0
කඩයක්ම,0
කඩයි,0
කඩයිම්,0
කඩවී,-1
කඩවීමක්,-1
කඩවීමෙි,-1
කඩවීම්,-1
කඩවුනාට,-1
කඩා,-1
කඩාකප්පල්,-1
කඩාකප්පල්කාරයෝ,-1
කඩාකප්පල්කාරි,-1
කඩාකප්පල්කිරීමක්,-1
කඩාගනී,-1
කඩාගෙන,-1
කඩාවට්ටපු,-1
කඩාවැටෙන,-1
කඩිනමින්,1
කඩිනම්,1
කඩිසරය,1
කඩූ,-1
කඩෙන්,0
කඩෙි,0
කඩේ,0
කඩේකින්,0
කණ,-1
කණකොකා,-1
කණකොකෙක්වත්,-1
කණගාටු,-1
කණගාටුදයක්,-1
කණගාටුදායක,-1
කණගාටුදායකය,-1
කණගාටුදායකයි,-1
කණගාටුදායක්,-1
කණගාටුයි,-1
කණගාටුයිඒත්,-1
කණගාටුව,-1
කණගාටුවක්,-1
කණගාටුවට,-1
කණගාටුවිම,-1
කණගාටුවෙනවා,-1
කණගාටුවෙන්,-1
කණගාටුුව,-1
කණස්සල්ලෙන්,-1
කණිෂ්ඨ,0
කණු,0
කණුව,0
කණේ,0
කණ්ඩ,0
කණ්ඩායම,0
කණ්ඩායමක්,0
කණ්ඩායමට,0
කණ්ඩායමේ,0
කතගරම,0
කතන්දර,0
කතන්දරේ,0
කතර,-1
කතරගම,0
කතරගමත්,0
කතා,0
කතාකරනකොට,0
කතාටික,0
කතාද,0
කතාන්තර,0
කතාව,0
කතාවක්,0
කතාවක්නේ,0
කතාවට,0
කතාවටනම්,0
කතාවටම,0
කතාවත්,0
කතාවනම්,0
කතාවෙන්,0
කතාවෙන්ම,0
කතාවේ,0
කතිරේ,0
කතු,0
කතුන්,0
කතෝලෙකයෙක්,0
කත්,0
කථා,0
කථාව,0
කථාවක්ද,0
කථාවක්නේ,0
කථික,0
කථිකත්වය,1
කදිම,1
කදුකරයටත්,0
කදුරු,0
කද්දි,0
කද්දී,0
කන,0
කනගටුදායක,-1
කනගාටු,-1
කනගාටුද,-1
කනගාටුදායක,-1
කනගාටුයි,-1
කනගාටුව,-1
කනගාටුවක්,-1
කනතුරු,0
කනබොන,0
කනමදයො,-1
කනවට,0
කනවයි,0
කනවා,0
කනිෂ්ක,0
කනිෂ්ඨ,0
කනේ,0
කන්,0
කන්ගැට්ටගෙ,0
කන්ගැට්ටගේ,0
කන්ගෑට්ටගෙවත්,0
කන්ටේනර්,0
කන්ඩ,0
කන්ඩලම,0
කන්ද,0
කන්දක්,0
කන්න,0
කන්නට,0
කන්නත්,0
කන්නන්ගර,0
කන්නැතුව,-1
කන්නෙ,0
කන්නෙත්,0
කන්නේ,0
කන්නොදෙන,-1
කඳ,0
කඳු,0
කඳුකර,0
කඳුලක්,-1
කඳුලු,-1
කඳුලුගෑස්,-1
කඳුලුහෙලා,-1
කඳුලෙන්,-1
කඳුළු,-1
කඳුළුගෑස්,-1
කඳුළුවලට,-1
කපටි,-1
කපටිකමයි,-1
කපටිකම්,-1
කපටින්ගෙ,-1
කපටිම,-1
කපටියෙක්,-1
කපටියෙක්‌,-1
කපටීම,-1
කපන,-1
කපනකොට,-1
කපන්න,-1
කපන්නයි,-1
කපල,-1
කපලා,-1
කපා,-1
කපුටොන්ටයි,0
කපුවා,0
කපෝතියි,-1
කප්පන්,-1
කප්පමකුයි,-1
කප්පමයි,-1
කප්පම්,-1
කප්පම්කාරයෝ,-1
කප්පාදු,-1
කප්පාදුව,-1
කප්රුක,1
කප්රුකකි,1
කබඩි,0
කබරගොයත්,0
කබල,-1
කම,0
කමකි,0
කමක්,0
කමක්නෑ,1
කමට,0
කමටද,0
කමටයි,0
කමද,0
කමනි,0
කමනේ,0
කමන්ගේ,0
කමයි,0
කමල්,0
කමිටු,0
කමිටුවට,0
කමිනි,0
කමින්,0
කමිල්නාඩුව,0
කමෙන්,0
කමෙන්ට්ස්,0
කමේ,0
කම්,0
කම්කටොලු,-1
කම්කරැ,0
කම්කරු,0
කම්කරුවන්,0
කම්පනද,-1
කම්පනය,-1
කම්පා,-1
කම්පාවන්නට,-1
කම්පාවෙලා,-1
කම්බහොරුම,-1
කම්බි,0
කම්මං,0
කම්මැලිකම,-1
කම්මැලිකමට,-1
කම්මැලිකමටත්,-1
කම්මැලිකමෙන්,-1
කම්මැලිකමේ,-1
කම්මැලියි,-1
කම්මැලියිද,-1
කය,0
කයා,0
කයිවාරු,-1
කයිවාරුකාරයෝ,-1
කර,0
කරකියාගතනොහැකි,-1
කරගනීවි,1
කරණු,0
කරත්ත,0
කරදර,-1
කරදරකාරී,-1
කරදරයකුත්,-1
කරදරයක්,-1
කරදරයි,-1
කරදරෙන්,-1
කරදිය,0
කරනඑක,0
කරනවානමි,0
කරන්නාගේ,0
කරන්නැත්තේ,-1
කරන්නෑනේ,-1
කරන්නෙම,0
ක‍රන්නේ,0
කරබාගෙන,-1
කරයි,0
කරලා,0
කරලියට,0
කරවල,0
කරැණාව,1
කරු,0
කරුණකරලා,1
කරුණකි,0
කරුණක්,0
කරුණා,1
කරුණාකර,1
කරුණාකරලා,1
කරුණාව,1
කරුණාවක්,1
කරුණාවක්නේ,1
කරුණාවත,1
කරුණාවන්,1
කරුණාවන්ත,1
කරුණාවන්තයි,1
කරුණාවේ,1
කරුණු,0
කරුණුය,0
කරුනානිධියි,0
කරුනාව,1
කරුමය,-1
කරුමයක්,-1
කරුමයක්ද,-1
කරුමයේ,-1
කරුමෙකටද,-1
කරුමෙට,-1
කරුමෙටද,-1
කරුමෙටවත්,-1
කරුවනට,0
කරුවන්,0
කරුවන්ට,0
කරුවොත්,0
කරේ,0
කර්තෘ,0
කර්නල්,0
කර්ම,-1
කර්මඵල,-1
කර්මයකි,-1
කර්මයක්,-1
කර්මයට,-1
කර්මයෙන්,-1
කර්මයේ,-1
කර්මාන්ත,0
කර්මාන්තය,0
කර්මාන්තයේ,0
කර්යක්ෂම,1
කල,0
කලක,0
කලකදී,0
කලකිරීමකි,-1
කලකිරීමක්,-1
කලකිරෙන්න,-1
කලක්,0
කලත්,0
කලදසාව,0
කලනොහැකි,-1
කලබගෑනිය,-1
කලබල,-1
කලබලකම,-1
කලබලය​,-1
කලබලයද,-1
කලබලවෙලා,-1
කලබැගෑනී,-1
කලමණාකරනයේ,1
කලයුතුබව,1
කලවානේ,0
කලහකාරී,-1
කලහැකිබව,1
කලහැකියි,1
කලා,0
කලාකරුවෙක්,0
කලාට,0
කලාත්මකයි,1
කලාපයක්,0
කලාපයට,0
කලාපයන්,0
කලාපික,0
කලාපීය,0
කලාපේ,0
කලාවන්,0
කලාවැවේ,0
කලාවෙන්,0
කලිං,0
කලික්,0
කලිසමක්ද,0
කලු,0
කලෙත්,0
කලෝචිත,1
කල්තබා,1
කල්තියා,1
කල්දමන,-1
කල්දැමීම්,-1
කල්නොදමා,1
කල්ප,0
කල්පණාකාරීව,1
කල්පනාකාරීව,1
කල්‍යාණ,1
කල්ලමරේ,1
කවදක්වත්,0
කවදත්,0
කවදහරි,0
කවදා,0
කවර,0
කවරෙකුටවත්,0
කවි,0
කවියාණන්,0
කවියෙන්,0
කවුද,0
කවුන්සිලයට,0
කවුන්සිලයෙන්ම,0
කවුර,0
කවුරු,0
කවුරුත්,0
කවුරුත්ම,0
කවුරුන්,0
කවුරුවත්,0
කවුරුහරි,0
කව්රුත්,0
කව්රුවත්,0
කව්රුහරි,0
කසනවා,-1
කසලයෝ,-1
කසාද,0
කසිකබල්,-1
කසිප්පු,-1
කසිප්පුකාරයන්ට,-1
කසිප්පුවන්ට,-1
කසුන්,0
කසුන්ලා,0
කස්ටමර්,0
කහ,0
කහට,0
කහවත්තේ,0
කහින්න,-1
කළ,0
කළකිරවීම,-1
කළකිරී,-1
කළකිරීමක්,-1
කළකිරෙන්නේ,-1
කළන,1
කළමණාකරුට,0
කළමනාකරණ,1
කළමනාකරණයක්,1
කළමනාකරණයෙන්,1
කළමනාකාර,0
කළමනාකාරණයක්,1
කළමනාකාරිත්වයක්,1
කළමනාකාරිත්වයේ,0
කළවම්,0
කළහැකි,1
කළහැක්කේ,1
කළාකරුවෙකුගේ,0
කළාප,0
කළාය,0
කළු,0
කළුතර,0
කළුතරටත්,0
කළේ,0
කළ්‍යාණ,1
කා,0
කාක්කෝ,0
කාගෙත්,0
කාගෙන්,0
කාගෙන්වත්,0
කාගෙවත්,0
කාගේ,0
කාගේත්,0
කාච,0
කාට,0
කාටවත්,0
කාඩි,0
කාඩ්,0
කාදිනල්,0
කාදිනල්තුමා,0
කාදිනල්තුමාට,0
කාදිනල්තුමාටම,0
කාන්තා,0
කාන්තාව,0
කාන්තාවකගේ,0
කාන්තාවක්,0
කාන්තාවගේ,0
කාන්තාවට,0
කාන්තාවනුත්,0
කාන්තාවන්,0
කාන්තාවන්ගේ,0
කාන්තාවන්ට,0
කාන්තාවන්ටත්,0
කාන්තාවන්ම,0
කාන්තාවෙ,0
කාන්තාවො,0
කාන්තාවොත්,0
කාන්තාවෝ,0
කාන්ති,0
කාන්සියෙන්,-1
කාපු,0
කාබනික,0
කාබන්,0
කාබාසින,-1
කාබාසිනි,-1
කාබාසිනිය,-1
කාම,0
කාමයට,-1
කාමර,0
කාමරය,0
කාමරයකට,0
කාමරයට,0
කාමරේ,0
කාමාතුරයන්ගේ,-1
කාමාශාව,-1
කාමුකයොද,-1
කාය,0
කායික,0
කාරක,0
කාරණය,0
කාරණා,0
කාරයන්ගෙන්,0
කාරයන්ගේ,0
කාරයා,0
කාරයින්ගේ,0
කාරයින්ට,0
කාරයෙක්,0
කාරයෙක්ට,0
කාරයෙක්ද,0
කාරයො,0
කාරයොත්,0
කාරයෝ,0
කාරී,0
කාරුණික,1
කාරුණිකයි,1
කාරුනික,1
කාරුවන්ගෙන්,0
කාර්,0
කාර්ටූන්,0
කාර්ද,0
කාර්දිනල්තුමා,0
කාර්මික,0
කාර්යකෂම,1
කාර්යක්ෂම,1
කාර්යක්ෂමතාවයෙන්,1
කාර්යක්ෂමභාවය,1
කාර්යක්ෂමව,1
කාර්යබහුල,-1
කාර්යශූර,1
කාර්යාල,0
කාර්යාලය,0
කාර්යාලීය,0
කාල,0
කාලකණ්ණි,-1
කාලකණ්නින්ගෙ,-1
කාලකණ්නින්වයි,-1
කාලකණ්නියගෙ,-1
කාලකන්ණි,-1
කාලකන්නනි,-1
කාලකන්නි,-1
කාලක්,0
කාලක්වත්,0
කාලගුණ,0
කාලගුණික,0
කාලම,0
කාලය,0
කාලයක,0
කාලයකි,0
කාලයක්,0
කාලයක්ද,0
කාලයක්නමි,0
කාලයක්නෙ,0
කාලයට,0
කාලයටයි,0
කාලයත්,0
කාලයදී,0
කාලයයි,0
කාලයි,0
කාලයෙන්,0
කාලයේ,0
කාලයේදී,0
කාලවලට,0
කාලා,0
කාලික,0
කාලීන,1
කාලීනයි,1
කාලීනව,1
කාලෙ,0
කාලෙක,0
කාලෙකට,0
කාලෙකදී,0
කාලෙට,0
කාලෙත්,0
කාලෙදි,0
කාලෙදිම,0
කාලෙදිවත්,0
කාලෙම,0
කාලේ,0
කාලේදී,0
කාලෝචිත,1
කාලෝචිත,1
කාලෝචිත,1
කාලෝචිතයි,1
කාවවත්,0
කාශ්‍යප,0
කාෂ්‍යප,0
කාසි,0
කාසියක,0
කාසියප්පා,0
කාසියේ,0
කාළ,0
කාළගුණික,0
කැකිරි,0
කැකිල්ලේ,-1
කැක්කුම,-1
කැක්කුමක්,-1
කැගහපුවාම,-1
කැටපත්,0
කැඩිලයි,-1
කැඩිලාම,-1
කැඩුනා,-1
කැඩුනොත්,-1
කැඩුම්,-1
කැඩුවේ,-1
කැඩෙන,-1
කැඩෙනකම්,-1
කැණහිලෙකුට,-1
කැත,-1
කැතම,-1
කැතයි,-1
කැතවෙනවා,-1
කැනඩාව,0
කැනඩාවේ,0
කැනීම්,0
කැන්වස්,0
කැපකර,1
කැපකළ,1
කැපකිරීම,1
කැපවී,1
කැපවීම,1
කැපවීමෙන්,1
කැපවුණු,1
කැපවුණොත්,1
කැපවෙනු,1
කැපවෙන්නේ,1
කැපිච්ච,-1
කැපිලා,-1
කැපිලි,-1
කැපිල්ල,-1
කැපුවට,-1
කැපුවේ,-1
කැප්,0
කැම,0
කැමති,1
කැමතිත්,1
කැමතිනම්,1
කැමතිනැත,-1
කැමතිය,1
කැමතියි,1
කැමතිවෙනවා,1
කැමත්තෙන්ම,1
කැමරා,0
කැමරාකරුවෙකුත්,0
කැමරාකරුවොත්,0
කැමරාගත,0
කැමැත්ත,1
කැමැත්තකින්,1
කැමැත්තක්,1
කැමැත්තට,1
කැමැත්තත්,1
කැමැත්තෙනද,1
කැමැත්තෙන්,1
කැමැත්තෙමි,1
කැමිපස්,0
කැම්පස්,0
කැරකි,0
කැරකී,0
කැරපොත්තෝ,-1
කැරලි,-1
කැරලිකරුවන්ට,-1
කැරලිකාරයන්ට,-1
කැරෝකේ,0
කැලය,0
කැලයක්,0
කැලෑ,0
කැලේ,0
කැලේට,0
කැලේටයි,0
කැල්ලක්,0
කැවා,0
කැවුම්,0
කැසිනෝ,-1
කැසිනෝවලට,-1
කැසිලි,-1
කැහැ,-1
කැහැගැවුවේ,-1
කැහැපු,-1
කැහෑගහන්නේ,-1
කැහි,-1
කැළ,0
කැළණි,0
කැළණිය,0
කැළඹුණද,-1
කැළඹේන්න,-1
කැළලක්,-1
කැළෑ,0
කැළි,-1
කෑ,-1
කෑගල්ලේ,0
කෑගහගෙන,-1
කෑගහන,-1
කෑගහනකොට,-1
කෑගහනවද,-1
කෑගහනවා,-1
කෑගහන්න,-1
කෑගහන්නෙ,-1
කෑගහන්නේ,-1
කෑගහපල්ලා,-1
කෑගහපු,-1
කෑගහයි,-1
කෑගහලා,-1
කෑගහුව,-1
කෑගැහුවට,-1
කෑගැහුවත්,-1
කෑගැහුවා,-1
කෑදර,-1
කෑදරයිනෙ,-1
කෑදරෙත්,-1
කෑම,0
කෑමක,0
කෑමක්,0
කෑමට,0
කෑමවලට,0
කෑමෙන්,0
කෑමේ,0
කෑමොර,-1
කෑල්ලක්,0
කෑවගේ,0
කෑවට,0
කෑවෙත්,0
කෑවේ,0
කෑවොත්,0
කි,0
කිට්ටුම,1
කිට්ටුවෙන්,1
කිතුනුවන්,0
කිතුනුවන්ට,0
කිතුල්,0
කිත්සිරි,0
කින්,0
කිපුනාම,-1
කිමී,0
කිඹුල,-1
කිඹුලන්,-1
කිඹුලන්ව,-1
කිඹුලෝ,-1
කිඹුල්,-1
කිඹුල්ලු,-1
කිඹුල්වත්,0
කියක්,0
කියනවාද,0
කියන්නකො,0
කියන්නේ,0
කියන්නේ,0
කියමන,0
කියමනකුත්,0
කියමනක්,0
කියමන්,0
කියලත්,0
කියලමයි,0
කියලා,0
කියලායි,0
කියාගන්න,0
කිරි,0
කිරිබත්,0
කිරිබත්ගොඩ,0
කිරිල,0
කිරී,0
කිරීටක,0
කිරීමෙි්දී,0
කිරීම්,0
කිරුල,1
කිරුළ,1
කිරුළක්,1
කිරුළට,1
කිරුළින්,1
කිලිටි,-1
කිලොමීටර,0
කිලෝ,0
කිලෝමීටරයක්,0
කිවුව,0
කිසිදා,-1
කිසිදාක,0
කිසිදු,0
කිසිම,0
කිසිවකුට,0
කිසිවක්,0
කිසිවිටකත්,-1
කිසිවිටෙකත්,-1
කිසිවෙකුට,0
කිසිවෙකුටත්,0
කිසිවෙක්,0
කිසිසේත්,-1
කිස්ම,0
කිහිප,0
කිහිපයක,0
කිහිපයක්,0
කිහිපයට,0
කිහිම,0
කී,0
කීකරුයි,1
කීදාහක්,0
කීදෙනෙක්,0
කීදෙනෙක්ට,0
කීප,0
කීපදෙනෙක්,0
කීපයකටම,0
කීපාරක්,0
කීයක,0
කීයකට,0
කීයත්,0
කීර්ති,1
කීර්තිනාමය,1
කීර්තිමත්,1
කීර්තිමත්ම,1
කීර්තිය,1
කීර්තියකි,1
කුකුලා,0
කුකුල්ලු,0
කුකුළට,0
කුකුළු,0
කුජ,0
කුජීත,-1
කුට්ටමේ,0
කුට්ටි,0
කුඩ,0
කුඩා,-1
කුඩාරමට,0
කුඩු,-1
කුඩුකරයින්ට,-1
කුඩුකාරයන්ට,-1
කුඩුකාරයෝ,-1
කුඩුකිරීම,-1
කුඩේ,0
කුණු,-1
කුණුකොල්ලෙට,-1
කුණුගොඩවල්,-1
කුණුබක්කිය,-1
කුණුහරප,-1
කුණුහරපයක්,-1
කුද,-1
කුනු,-1
කුනුකූඩෙට,-1
කුනුවුන,-1
කුනුවෙන්න,-1
කුන්,0
කුපාඩි,-1
කුපාඩිකමක්,-1
කුපාඩිකමේ,-1
කුපාඩිකම්,-1
කුපාඩිකම්මුත්,-1
කුපිත,-1
කුපිතවනසුලු,-1
කුපිතවෙලා,-1
කුමට,0
කුමණ,0
කුමන,0
කුමන්තුණයක,-1
කුමන්ත්‍රණකාරයෝ,-1
කුමන්ත්‍රණයක,-1
කුමන්ත්‍රණයක්,-1
කුමරුන්,0
කුමා,0
කුමාර,0
කුමාරයගේ,0
කුමාරයා,0
කුමාරසිංහ,0
කුමාරි,0
කුමාරිහාමි,0
කුමියට,0
කුමුදු,0
කුම්බලා,0
කුරක්කන්,0
කුරගල,0
කුරානේ,0
කුරිරු,-1
කුරිරුකම්,-1
කුරිරුද,-1
කුරිරුබව,-1
කුරිරුම,-1
කුරුටු,0
කුරුටුගෑ,0
කුරුට්ටෝ,0
කුරුණෑගලින්,0
කුරුදු,0
කුරුමානම,-1
කුරුලු,0
කුරුල්ලන්ට,0
කුරුල්ලෝ,0
කුරුවල්,-1
කුරුවිට,0
කුරුසියේ,0
කුරුසේ,0
කුරුළු,0
කුල,0
කුලතුංග,0
කුලපතිලා,0
කුලප්පු,-1
කුලප්පුන්වෙලා,-1
කුලප්පුවෙන,-1
කුලප්පුවෙලා,-1
කුලප්පුවොත්,-1
කුලල්කාගනිව්,-1
කුලල්කාගන්නෙ,-1
කුලවාදේ,-1
කුලියට,0
කුල්මත්,1
කුවුරුන්,0
කුවේටය,0
කුවේට්,0
කුවේණි,0
කුෂ්ඨ,-1
කුසගින්න,-1
කුසල,1
කුසලතා,1
කුසලය,1
කුසලයක්,1
කුහක,-1
කුහකකම,-1
කුහකකමට,-1
කුහකකමයි,-1
කුහකකමින්,-1
කුහකකමෙන්,-1
කුහකකමේ,-1
කුහකකම්,-1
කුහකත්වය,-1
